file date,timestamp
1972-08-19 00:00:00,2025-05-30 14:43:47
1976-03-13 00:00:00,2025-05-30 14:44:09
1954-12-16 00:00:00,2025-05-30 14:44:16
1969-01-26 00:00:00,2025-05-30 14:45:09
1947-11-05 00:00:00,2025-05-30 14:45:11
1979-09-25 00:00:00,2025-05-30 14:46:19
1972-08-20 00:00:00,2025-05-30 14:47:36
1976-03-14 00:00:00,2025-05-30 14:49:28
1954-12-17 00:00:00,2025-05-30 14:51:32
1969-01-27 00:00:00,2025-05-30 14:52:47
1947-11-06 00:00:00,2025-05-30 14:54:37
1979-09-26 00:00:00,2025-05-30 14:55:52
1954-12-18 00:00:00,2025-05-30 14:55:55
1976-03-15 00:00:00,2025-05-30 14:57:12
1972-08-21 00:00:00,2025-05-30 14:57:14
1969-01-28 00:00:00,2025-05-30 14:58:32
1979-09-27 00:00:00,2025-05-30 14:58:42
1947-11-07 00:00:00,2025-05-30 14:59:05
1954-12-19 00:00:00,2025-05-30 14:59:52
1976-03-16 00:00:00,2025-05-30 15:00:10
1972-08-22 00:00:00,2025-05-30 15:08:47
1969-01-29 00:00:00,2025-05-30 15:11:52
1979-09-28 00:00:00,2025-05-30 15:16:07
1947-11-08 00:00:00,2025-05-30 15:20:27
1954-12-20 00:00:00,2025-05-30 15:23:12
1976-03-17 00:00:00,2025-05-30 15:25:28
1972-08-23 00:00:00,2025-05-30 15:26:03
1969-01-30 00:00:00,2025-05-30 15:27:03
1979-09-29 00:00:00,2025-05-30 15:29:28
1947-11-09 00:00:00,2025-05-30 15:31:45
1954-12-21 00:00:00,2025-05-30 15:36:34
1976-03-18 00:00:00,2025-05-30 15:45:01
1972-08-24 00:00:00,2025-05-30 15:45:32
1969-01-31 00:00:00,2025-05-30 15:46:17
1979-09-30 00:00:00,2025-05-30 15:48:48
1947-11-10 00:00:00,2025-05-30 15:51:11
1954-12-22 00:00:00,2025-05-30 15:53:49
1976-03-19 00:00:00,2025-05-30 16:00:22
1972-08-25 00:00:00,2025-05-30 16:00:59
1969-02-01 00:00:00,2025-05-30 16:01:33
1979-10-01 00:00:00,2025-05-30 16:04:09
1947-11-11 00:00:00,2025-05-30 16:04:40
1954-12-23 00:00:00,2025-05-30 16:07:26
1976-03-20 00:00:00,2025-05-30 16:09:35
1972-08-26 00:00:00,2025-05-30 16:10:13
1969-02-02 00:00:00,2025-05-30 16:11:01
1979-10-02 00:00:00,2025-05-30 16:11:36
1947-11-12 00:00:00,2025-05-30 16:12:03
1954-12-24 00:00:00,2025-05-30 16:13:16
1976-03-21 00:00:00,2025-05-30 16:13:32
1972-08-27 00:00:00,2025-05-30 16:14:00
1969-02-03 00:00:00,2025-05-30 16:18:16
1979-10-03 00:00:00,2025-05-30 16:18:49
1947-11-13 00:00:00,2025-05-30 16:23:17
1954-12-25 00:00:00,2025-05-30 16:24:51
1976-03-22 00:00:00,2025-05-30 16:25:14
1972-08-28 00:00:00,2025-05-30 16:25:28
1969-02-04 00:00:00,2025-05-30 16:27:44
1979-10-04 00:00:00,2025-05-30 16:30:03
1947-11-14 00:00:00,2025-05-30 16:32:32
1954-12-26 00:00:00,2025-05-30 16:36:04
1976-03-23 00:00:00,2025-05-30 16:38:25
1972-08-29 00:00:00,2025-05-30 16:40:54
1969-02-05 00:00:00,2025-05-30 16:49:08
1979-10-05 00:00:00,2025-05-30 16:49:47
1947-11-15 00:00:00,2025-05-30 16:51:50
1954-12-27 00:00:00,2025-05-30 16:55:49
1976-03-24 00:00:00,2025-05-30 17:07:51
1972-08-30 00:00:00,2025-05-30 17:08:29
1969-02-06 00:00:00,2025-05-30 17:08:41
1947-11-16 00:00:00,2025-05-30 17:11:17
1979-10-06 00:00:00,2025-05-30 17:11:27
1954-12-28 00:00:00,2025-05-30 17:13:22
1976-03-25 00:00:00,2025-05-30 17:15:26
1972-08-31 00:00:00,2025-05-30 17:19:41
1969-02-07 00:00:00,2025-05-30 17:21:57
1947-11-17 00:00:00,2025-05-30 17:24:40
1979-10-07 00:00:00,2025-05-30 17:28:49
1954-12-29 00:00:00,2025-05-30 17:38:49
1972-09-01 00:00:00,2025-05-30 17:51:20
1976-03-26 00:00:00,2025-05-30 17:51:22
1969-02-08 00:00:00,2025-05-30 17:53:29
1947-11-18 00:00:00,2025-05-30 17:54:18
1979-10-08 00:00:00,2025-05-30 17:54:26
1954-12-30 00:00:00,2025-05-30 17:56:28
1972-09-02 00:00:00,2025-05-30 17:56:45
1969-02-09 00:00:00,2025-05-30 17:57:15
1976-03-27 00:00:00,2025-05-30 18:00:34
1947-11-19 00:00:00,2025-05-30 18:05:31
1979-10-09 00:00:00,2025-05-30 18:09:37
1954-12-31 00:00:00,2025-05-30 18:14:01
1972-09-03 00:00:00,2025-05-30 18:14:13
1969-02-10 00:00:00,2025-05-30 18:17:05
1947-11-20 00:00:00,2025-05-30 18:20:49
1976-03-28 00:00:00,2025-05-30 18:22:07
1979-10-10 00:00:00,2025-05-30 18:25:17
1955-01-01 00:00:00,2025-05-30 18:25:35
1972-09-04 00:00:00,2025-05-30 18:27:40
1969-02-11 00:00:00,2025-05-30 18:28:24
1947-11-21 00:00:00,2025-05-30 18:30:00
1976-03-29 00:00:00,2025-05-30 18:31:33
1979-10-11 00:00:00,2025-05-30 18:32:38
1955-01-02 00:00:00,2025-05-30 18:33:09
1972-09-05 00:00:00,2025-05-30 18:35:02
1969-02-12 00:00:00,2025-05-30 18:35:56
1976-03-30 00:00:00,2025-05-30 18:37:42
1947-11-22 00:00:00,2025-05-30 18:37:50
1979-10-12 00:00:00,2025-05-30 18:38:15
1955-01-03 00:00:00,2025-05-30 18:38:43
1972-09-06 00:00:00,2025-05-30 18:39:06
1976-03-31 00:00:00,2025-05-30 18:39:47
1969-02-13 00:00:00,2025-05-30 18:40:11
1947-11-23 00:00:00,2025-05-30 18:42:20
1979-10-13 00:00:00,2025-05-30 18:42:49
1955-01-04 00:00:00,2025-05-30 18:43:15
1972-09-07 00:00:00,2025-05-30 18:44:41
1969-02-14 00:00:00,2025-05-30 18:45:47
1976-04-01 00:00:00,2025-05-30 18:45:58
1947-11-24 00:00:00,2025-05-30 18:46:54
1979-10-14 00:00:00,2025-05-30 18:47:09
1955-01-05 00:00:00,2025-05-30 18:48:36
1972-09-08 00:00:00,2025-05-30 18:50:07
1969-02-15 00:00:00,2025-05-30 18:51:17
1976-04-02 00:00:00,2025-05-30 18:53:09
1979-10-15 00:00:00,2025-05-30 18:54:42
1947-11-25 00:00:00,2025-05-30 18:54:56
1955-01-06 00:00:00,2025-05-30 18:56:58
1969-02-16 00:00:00,2025-05-30 18:57:29
1979-10-16 00:00:00,2025-05-30 18:58:31
1972-09-09 00:00:00,2025-05-30 18:58:36
1947-11-26 00:00:00,2025-05-30 18:59:24
1955-01-07 00:00:00,2025-05-30 19:00:37
1976-04-03 00:00:00,2025-05-30 19:01:33
1969-02-17 00:00:00,2025-05-30 19:01:43
1979-10-17 00:00:00,2025-05-30 19:04:16
1972-09-10 00:00:00,2025-05-30 19:05:58
1947-11-27 00:00:00,2025-05-30 19:06:49
1955-01-08 00:00:00,2025-05-30 19:08:04
1969-02-18 00:00:00,2025-05-30 19:09:10
1976-04-04 00:00:00,2025-05-30 19:09:38
1972-09-11 00:00:00,2025-05-30 19:10:11
1979-10-18 00:00:00,2025-05-30 19:10:19
1947-11-28 00:00:00,2025-05-30 19:11:22
1955-01-09 00:00:00,2025-05-30 19:12:07
1969-02-19 00:00:00,2025-05-30 19:13:21
1976-04-05 00:00:00,2025-05-30 19:14:55
1979-10-19 00:00:00,2025-05-30 19:15:42
1972-09-12 00:00:00,2025-05-30 19:15:54
1947-11-29 00:00:00,2025-05-30 19:16:34
1969-02-20 00:00:00,2025-05-30 19:18:59
1955-01-10 00:00:00,2025-05-30 19:19:25
1976-04-06 00:00:00,2025-05-30 19:20:14
1979-10-20 00:00:00,2025-05-30 19:21:24
1972-09-13 00:00:00,2025-05-30 19:23:21
1947-11-30 00:00:00,2025-05-30 19:23:49
1955-01-11 00:00:00,2025-05-30 19:24:49
1976-04-07 00:00:00,2025-05-30 19:25:37
1979-10-21 00:00:00,2025-05-30 19:26:53
1972-09-14 00:00:00,2025-05-30 19:28:51
1969-02-21 00:00:00,2025-05-30 19:29:03
1976-04-08 00:00:00,2025-05-30 19:29:47
1947-12-01 00:00:00,2025-05-30 19:29:47
1955-01-12 00:00:00,2025-05-30 19:30:24
1979-10-22 00:00:00,2025-05-30 19:30:47
1969-02-22 00:00:00,2025-05-30 19:33:15
1972-09-15 00:00:00,2025-05-30 19:33:16
1976-04-09 00:00:00,2025-05-30 19:37:02
1947-12-02 00:00:00,2025-05-30 19:37:41
1955-01-13 00:00:00,2025-05-30 19:38:29
1979-10-23 00:00:00,2025-05-30 19:38:46
1969-02-23 00:00:00,2025-05-30 19:38:51
1972-09-16 00:00:00,2025-05-30 19:40:21
1976-04-10 00:00:00,2025-05-30 19:40:41
1947-12-03 00:00:00,2025-05-30 19:40:50
1955-01-14 00:00:00,2025-05-30 19:41:46
1979-10-24 00:00:00,2025-05-30 19:43:03
1972-09-17 00:00:00,2025-05-30 19:44:55
1969-02-24 00:00:00,2025-05-30 19:45:24
1955-01-15 00:00:00,2025-05-30 19:46:36
1976-04-11 00:00:00,2025-05-30 19:46:42
1947-12-04 00:00:00,2025-05-30 19:47:03
1979-10-25 00:00:00,2025-05-30 19:47:55
1972-09-18 00:00:00,2025-05-30 19:48:43
1969-02-25 00:00:00,2025-05-30 19:48:59
1955-01-16 00:00:00,2025-05-30 19:49:51
1976-04-12 00:00:00,2025-05-30 19:50:17
1947-12-05 00:00:00,2025-05-30 19:50:38
1979-10-26 00:00:00,2025-05-30 19:51:06
1972-09-19 00:00:00,2025-05-30 19:51:38
1969-02-26 00:00:00,2025-05-30 19:53:19
1955-01-17 00:00:00,2025-05-30 19:53:44
1947-12-06 00:00:00,2025-05-30 19:54:54
1979-10-27 00:00:00,2025-05-30 19:55:25
1976-04-13 00:00:00,2025-05-30 19:56:04
1972-09-20 00:00:00,2025-05-30 19:56:07
1969-02-27 00:00:00,2025-05-30 19:56:28
1955-01-18 00:00:00,2025-05-30 19:58:09
1947-12-07 00:00:00,2025-05-30 19:58:46
1979-10-28 00:00:00,2025-05-30 20:00:47
1976-04-14 00:00:00,2025-05-30 20:01:43
1972-09-21 00:00:00,2025-05-30 20:01:55
1955-01-19 00:00:00,2025-05-30 20:03:49
1969-02-28 00:00:00,2025-05-30 20:04:10
1947-12-08 00:00:00,2025-05-30 20:04:25
1979-10-29 00:00:00,2025-05-30 20:04:45
1976-04-15 00:00:00,2025-05-30 20:05:29
1955-01-20 00:00:00,2025-05-30 20:06:38
1972-09-22 00:00:00,2025-05-30 20:07:08
1969-03-01 00:00:00,2025-05-30 20:07:57
1947-12-09 00:00:00,2025-05-30 20:09:49
1979-10-30 00:00:00,2025-05-30 20:10:24
1976-04-16 00:00:00,2025-05-30 20:11:23
1955-01-21 00:00:00,2025-05-30 20:12:12
1972-09-23 00:00:00,2025-05-30 20:14:27
1969-03-02 00:00:00,2025-05-30 20:15:15
1947-12-10 00:00:00,2025-05-30 20:17:05
1979-10-31 00:00:00,2025-05-30 20:17:39
1976-04-17 00:00:00,2025-05-30 20:18:43
1955-01-22 00:00:00,2025-05-30 20:19:38
1972-09-24 00:00:00,2025-05-30 20:20:11
1969-03-03 00:00:00,2025-05-30 20:20:45
1947-12-11 00:00:00,2025-05-30 20:21:06
1976-04-18 00:00:00,2025-05-30 20:22:49
1979-11-01 00:00:00,2025-05-30 20:23:45
1955-01-23 00:00:00,2025-05-30 20:24:03
1972-09-25 00:00:00,2025-05-30 20:25:51
1969-03-04 00:00:00,2025-05-30 20:26:34
1976-04-19 00:00:00,2025-05-30 20:27:44
1947-12-12 00:00:00,2025-05-30 20:27:52
1979-11-02 00:00:00,2025-05-30 20:28:17
1955-01-24 00:00:00,2025-05-30 20:29:44
1972-09-26 00:00:00,2025-05-30 20:30:14
1969-03-05 00:00:00,2025-05-30 20:30:45
1976-04-20 00:00:00,2025-05-30 20:31:49
1947-12-13 00:00:00,2025-05-30 20:34:28
1955-01-25 00:00:00,2025-05-30 20:35:02
1979-11-03 00:00:00,2025-05-30 20:35:18
1972-09-27 00:00:00,2025-05-30 20:35:24
1976-04-21 00:00:00,2025-05-30 20:36:10
1969-03-06 00:00:00,2025-05-30 20:36:31
1947-12-14 00:00:00,2025-05-30 20:36:59
1955-01-26 00:00:00,2025-05-30 20:37:22
1979-11-04 00:00:00,2025-05-30 20:38:09
1972-09-28 00:00:00,2025-05-30 20:40:41
1976-04-22 00:00:00,2025-05-30 20:41:34
1969-03-07 00:00:00,2025-05-30 20:42:07
1947-12-15 00:00:00,2025-05-30 20:42:31
1955-01-27 00:00:00,2025-05-30 20:42:47
1979-11-05 00:00:00,2025-05-30 20:43:45
1972-09-29 00:00:00,2025-05-30 20:44:04
1976-04-23 00:00:00,2025-05-30 20:44:34
1969-03-08 00:00:00,2025-05-30 20:45:17
1947-12-16 00:00:00,2025-05-30 20:45:42
1955-01-28 00:00:00,2025-05-30 20:48:01
1979-11-06 00:00:00,2025-05-30 20:48:04
1976-04-24 00:00:00,2025-05-30 20:48:27
1972-09-30 00:00:00,2025-05-30 20:48:35
1969-03-09 00:00:00,2025-05-30 20:49:11
1947-12-17 00:00:00,2025-05-30 20:51:12
1955-01-29 00:00:00,2025-05-30 20:52:31
1979-11-07 00:00:00,2025-05-30 20:52:42
1976-04-25 00:00:00,2025-05-30 20:53:07
1972-10-01 00:00:00,2025-05-30 20:53:13
1947-12-18 00:00:00,2025-05-30 20:54:08
1969-03-10 00:00:00,2025-05-30 20:54:53
1955-01-30 00:00:00,2025-05-30 20:55:13
1979-11-08 00:00:00,2025-05-30 20:56:40
1976-04-26 00:00:00,2025-05-30 20:58:26
1969-03-11 00:00:00,2025-05-30 21:00:33
1972-10-02 00:00:00,2025-05-30 21:00:54
1947-12-19 00:00:00,2025-05-30 21:01:37
1979-11-09 00:00:00,2025-05-30 21:02:58
1976-04-27 00:00:00,2025-05-30 21:03:10
1955-01-31 00:00:00,2025-05-30 21:03:22
1969-03-12 00:00:00,2025-05-30 21:05:14
1972-10-03 00:00:00,2025-05-30 21:05:44
1947-12-20 00:00:00,2025-05-30 21:06:04
1979-11-10 00:00:00,2025-05-30 21:06:15
1976-04-28 00:00:00,2025-05-30 21:07:01
1955-02-01 00:00:00,2025-05-30 21:08:36
1969-03-13 00:00:00,2025-05-30 21:09:05
1972-10-04 00:00:00,2025-05-30 21:09:37
1947-12-21 00:00:00,2025-05-30 21:11:35
1979-11-11 00:00:00,2025-05-30 21:11:43
1976-04-29 00:00:00,2025-05-30 21:12:13
1955-02-02 00:00:00,2025-05-30 21:13:47
1969-03-14 00:00:00,2025-05-30 21:14:17
1972-10-05 00:00:00,2025-05-30 21:14:58
1947-12-22 00:00:00,2025-05-30 21:17:03
1979-11-12 00:00:00,2025-05-30 21:17:24
1976-04-30 00:00:00,2025-05-30 21:17:41
1972-10-06 00:00:00,2025-05-30 21:18:52
1955-02-03 00:00:00,2025-05-30 21:19:19
1969-03-15 00:00:00,2025-05-30 21:20:01
1947-12-23 00:00:00,2025-05-30 21:20:02
1979-11-13 00:00:00,2025-05-30 21:21:06
1976-05-01 00:00:00,2025-05-30 21:21:34
1972-10-07 00:00:00,2025-05-30 21:22:38
1955-02-04 00:00:00,2025-05-30 21:24:43
1969-03-16 00:00:00,2025-05-30 21:25:45
1947-12-24 00:00:00,2025-05-30 21:25:46
1979-11-14 00:00:00,2025-05-30 21:26:18
1976-05-02 00:00:00,2025-05-30 21:28:45
1972-10-08 00:00:00,2025-05-30 21:30:02
1955-02-05 00:00:00,2025-05-30 21:30:15
1969-03-17 00:00:00,2025-05-30 21:31:31
1947-12-25 00:00:00,2025-05-30 21:31:36
1979-11-15 00:00:00,2025-05-30 21:31:55
1972-10-09 00:00:00,2025-05-30 21:32:50
1976-05-03 00:00:00,2025-05-30 21:33:02
1955-02-06 00:00:00,2025-05-30 21:33:19
1969-03-18 00:00:00,2025-05-30 21:34:04
1947-12-26 00:00:00,2025-05-30 21:34:28
1972-10-10 00:00:00,2025-05-30 21:35:55
1979-11-16 00:00:00,2025-05-30 21:36:11
1976-05-04 00:00:00,2025-05-30 21:37:02
1955-02-07 00:00:00,2025-05-30 21:37:29
1947-12-27 00:00:00,2025-05-30 21:39:49
1969-03-19 00:00:00,2025-05-30 21:40:00
1972-10-11 00:00:00,2025-05-30 21:41:10
1979-11-17 00:00:00,2025-05-30 21:43:34
1947-12-28 00:00:00,2025-05-30 21:44:07
1976-05-05 00:00:00,2025-05-30 21:44:25
1955-02-08 00:00:00,2025-05-30 21:44:46
1969-03-20 00:00:00,2025-05-30 21:45:16
1979-11-18 00:00:00,2025-05-30 21:47:21
1972-10-12 00:00:00,2025-05-30 21:47:33
1947-12-29 00:00:00,2025-05-30 21:47:43
1976-05-06 00:00:00,2025-05-30 21:47:55
1955-02-09 00:00:00,2025-05-30 21:49:27
1969-03-21 00:00:00,2025-05-30 21:51:34
1979-11-19 00:00:00,2025-05-30 21:51:54
1972-10-13 00:00:00,2025-05-30 21:52:56
1955-02-10 00:00:00,2025-05-30 21:54:47
1976-05-07 00:00:00,2025-05-30 21:55:24
1969-03-22 00:00:00,2025-05-30 21:55:47
1979-11-20 00:00:00,2025-05-30 21:57:44
1955-02-11 00:00:00,2025-05-30 21:58:37
1947-12-30 00:00:00,2025-05-30 21:58:53
1972-10-14 00:00:00,2025-05-30 21:59:24
1969-03-23 00:00:00,2025-05-30 21:59:30
1976-05-08 00:00:00,2025-05-30 21:59:45
1979-11-21 00:00:00,2025-05-30 22:00:09
1955-02-12 00:00:00,2025-05-30 22:01:06
1947-12-31 00:00:00,2025-05-30 22:01:21
1969-03-24 00:00:00,2025-05-30 22:05:10
1972-10-15 00:00:00,2025-05-30 22:05:14
1976-05-09 00:00:00,2025-05-30 22:06:58
1979-11-22 00:00:00,2025-05-30 22:09:47
1955-02-13 00:00:00,2025-05-30 22:10:51
1948-01-01 00:00:00,2025-05-30 22:10:57
1976-05-10 00:00:00,2025-05-30 22:12:29
1969-03-25 00:00:00,2025-05-30 22:12:46
1972-10-16 00:00:00,2025-05-30 22:13:03
1979-11-23 00:00:00,2025-05-30 22:13:51
1955-02-14 00:00:00,2025-05-30 22:14:00
1948-01-02 00:00:00,2025-05-30 22:16:11
1976-05-11 00:00:00,2025-05-30 22:18:00
1969-03-26 00:00:00,2025-05-30 22:18:12
1979-11-24 00:00:00,2025-05-30 22:19:29
1955-02-15 00:00:00,2025-05-30 22:19:34
1948-01-03 00:00:00,2025-05-30 22:21:34
1972-10-17 00:00:00,2025-05-30 22:22:20
1976-05-12 00:00:00,2025-05-30 22:25:24
1969-03-27 00:00:00,2025-05-30 22:25:52
1948-01-04 00:00:00,2025-05-30 22:27:48
1955-02-16 00:00:00,2025-05-30 22:28:06
1972-10-18 00:00:00,2025-05-30 22:28:48
1979-11-25 00:00:00,2025-05-30 22:28:59
1976-05-13 00:00:00,2025-05-30 22:29:07
1948-01-05 00:00:00,2025-05-30 22:30:03
1969-03-28 00:00:00,2025-05-30 22:30:06
1955-02-17 00:00:00,2025-05-30 22:31:06
1972-10-19 00:00:00,2025-05-30 22:31:36
1979-11-26 00:00:00,2025-05-30 22:33:08
1976-05-14 00:00:00,2025-05-30 22:33:30
1948-01-06 00:00:00,2025-05-30 22:33:56
1969-03-29 00:00:00,2025-05-30 22:37:21
1979-11-27 00:00:00,2025-05-30 22:38:31
1955-02-18 00:00:00,2025-05-30 22:38:59
1972-10-20 00:00:00,2025-05-30 22:39:19
1976-05-15 00:00:00,2025-05-30 22:40:57
1948-01-07 00:00:00,2025-05-30 22:41:24
1969-03-30 00:00:00,2025-05-30 22:41:40
1979-11-28 00:00:00,2025-05-30 22:43:52
1955-02-19 00:00:00,2025-05-30 22:44:31
1972-10-21 00:00:00,2025-05-30 22:44:44
1976-05-16 00:00:00,2025-05-30 22:46:41
1948-01-08 00:00:00,2025-05-30 22:46:53
1969-03-31 00:00:00,2025-05-30 22:48:57
1979-11-29 00:00:00,2025-05-30 22:49:33
1955-02-20 00:00:00,2025-05-30 22:49:53
1948-01-09 00:00:00,2025-05-30 22:52:35
1976-05-17 00:00:00,2025-05-30 22:52:52
1972-10-22 00:00:00,2025-05-30 22:53:12
1969-04-01 00:00:00,2025-05-30 22:53:20
1979-11-30 00:00:00,2025-05-30 22:54:59
1955-02-21 00:00:00,2025-05-30 22:55:21
1948-01-10 00:00:00,2025-05-30 22:56:22
1976-05-18 00:00:00,2025-05-30 22:57:11
1972-10-23 00:00:00,2025-05-30 22:57:17
1979-12-01 00:00:00,2025-05-30 22:59:11
1969-04-02 00:00:00,2025-05-30 22:59:13
1948-01-11 00:00:00,2025-05-30 23:00:18
1955-02-22 00:00:00,2025-05-30 23:00:48
1976-05-19 00:00:00,2025-05-30 23:01:16
1979-12-02 00:00:00,2025-05-30 23:04:38
1972-10-24 00:00:00,2025-05-30 23:04:57
1948-01-12 00:00:00,2025-05-30 23:05:35
1969-04-03 00:00:00,2025-05-30 23:06:31
1955-02-23 00:00:00,2025-05-30 23:08:01
1976-05-20 00:00:00,2025-05-30 23:08:37
1979-12-03 00:00:00,2025-05-30 23:09:57
1972-10-25 00:00:00,2025-05-30 23:10:41
1948-01-13 00:00:00,2025-05-30 23:11:22
1955-02-24 00:00:00,2025-05-30 23:12:30
1969-04-04 00:00:00,2025-05-30 23:12:36
1976-05-21 00:00:00,2025-05-30 23:14:01
1972-10-26 00:00:00,2025-05-30 23:16:38
1979-12-04 00:00:00,2025-05-30 23:16:41
1955-02-25 00:00:00,2025-05-30 23:18:03
1969-04-05 00:00:00,2025-05-30 23:18:12
1948-01-14 00:00:00,2025-05-30 23:18:24
1976-05-22 00:00:00,2025-05-30 23:18:29
1972-10-27 00:00:00,2025-05-30 23:18:55
1979-12-05 00:00:00,2025-05-30 23:19:08
1955-02-26 00:00:00,2025-05-30 23:20:02
1969-04-06 00:00:00,2025-05-30 23:21:07
1948-01-15 00:00:00,2025-05-30 23:22:27
1976-05-23 00:00:00,2025-05-30 23:23:55
1972-10-28 00:00:00,2025-05-30 23:24:22
1979-12-06 00:00:00,2025-05-30 23:24:42
1955-02-27 00:00:00,2025-05-30 23:25:18
1948-01-16 00:00:00,2025-05-30 23:26:32
1969-04-07 00:00:00,2025-05-30 23:26:58
1976-05-24 00:00:00,2025-05-30 23:27:09
1972-10-29 00:00:00,2025-05-30 23:29:14
1979-12-07 00:00:00,2025-05-30 23:29:14
1948-01-17 00:00:00,2025-05-30 23:29:38
1969-04-08 00:00:00,2025-05-30 23:30:49
1976-05-25 00:00:00,2025-05-30 23:32:36
1955-02-28 00:00:00,2025-05-30 23:34:50
1979-12-08 00:00:00,2025-05-30 23:35:04
1969-04-09 00:00:00,2025-05-30 23:36:04
1972-10-30 00:00:00,2025-05-30 23:37:01
1948-01-18 00:00:00,2025-05-30 23:37:13
1955-03-01 00:00:00,2025-05-30 23:38:04
1976-05-26 00:00:00,2025-05-30 23:38:21
1979-12-09 00:00:00,2025-05-30 23:39:12
1969-04-10 00:00:00,2025-05-30 23:39:20
1972-10-31 00:00:00,2025-05-30 23:42:17
1948-01-19 00:00:00,2025-05-30 23:44:38
1955-03-02 00:00:00,2025-05-30 23:45:25
1976-05-27 00:00:00,2025-05-30 23:45:54
1979-12-10 00:00:00,2025-05-30 23:46:49
1969-04-11 00:00:00,2025-05-30 23:47:05
1972-11-01 00:00:00,2025-05-30 23:47:35
1955-03-03 00:00:00,2025-05-30 23:48:28
1948-01-20 00:00:00,2025-05-30 23:48:51
1976-05-28 00:00:00,2025-05-30 23:49:55
1979-12-11 00:00:00,2025-05-30 23:50:51
1969-04-12 00:00:00,2025-05-30 23:51:06
1972-11-02 00:00:00,2025-05-30 23:51:48
1955-03-04 00:00:00,2025-05-30 23:52:18
1948-01-21 00:00:00,2025-05-30 23:52:48
1976-05-29 00:00:00,2025-05-30 23:53:59
1979-12-12 00:00:00,2025-05-30 23:54:17
1972-11-03 00:00:00,2025-05-30 23:54:50
1969-04-13 00:00:00,2025-05-30 23:55:22
1955-03-05 00:00:00,2025-05-30 23:55:31
1948-01-22 00:00:00,2025-05-30 23:56:56
1976-05-30 00:00:00,2025-05-30 23:57:59
1979-12-13 00:00:00,2025-05-30 23:58:22
1972-11-04 00:00:00,2025-05-31 00:00:07
1969-04-14 00:00:00,2025-05-31 00:00:47
1955-03-06 00:00:00,2025-05-31 00:01:19
1976-05-31 00:00:00,2025-05-31 00:01:56
1948-01-23 00:00:00,2025-05-31 00:02:26
1972-11-05 00:00:00,2025-05-31 00:03:29
1979-12-14 00:00:00,2025-05-31 00:03:49
1969-04-15 00:00:00,2025-05-31 00:04:15
1955-03-07 00:00:00,2025-05-31 00:05:56
1976-06-01 00:00:00,2025-05-31 00:06:13
1948-01-24 00:00:00,2025-05-31 00:07:00
1972-11-06 00:00:00,2025-05-31 00:08:05
1979-12-15 00:00:00,2025-05-31 00:08:28
1969-04-16 00:00:00,2025-05-31 00:08:36
1955-03-08 00:00:00,2025-05-31 00:09:02
1976-06-02 00:00:00,2025-05-31 00:09:18
1948-01-25 00:00:00,2025-05-31 00:09:56
1972-11-07 00:00:00,2025-05-31 00:10:49
1979-12-16 00:00:00,2025-05-31 00:10:58
1955-03-09 00:00:00,2025-05-31 00:12:07
1969-04-17 00:00:00,2025-05-31 00:12:14
1976-06-03 00:00:00,2025-05-31 00:13:20
1948-01-26 00:00:00,2025-05-31 00:14:00
1972-11-08 00:00:00,2025-05-31 00:14:12
1979-12-17 00:00:00,2025-05-31 00:14:57
1955-03-10 00:00:00,2025-05-31 00:15:32
1969-04-18 00:00:00,2025-05-31 00:16:27
1976-06-04 00:00:00,2025-05-31 00:16:36
1972-11-09 00:00:00,2025-05-31 00:18:07
1948-01-27 00:00:00,2025-05-31 00:18:38
1979-12-18 00:00:00,2025-05-31 00:18:55
1955-03-11 00:00:00,2025-05-31 00:19:38
1969-04-19 00:00:00,2025-05-31 00:19:43
1976-06-05 00:00:00,2025-05-31 00:20:47
1972-11-10 00:00:00,2025-05-31 00:21:35
1948-01-28 00:00:00,2025-05-31 00:21:43
1979-12-19 00:00:00,2025-05-31 00:22:42
1955-03-12 00:00:00,2025-05-31 00:23:40
1969-04-20 00:00:00,2025-05-31 00:23:57
1972-11-11 00:00:00,2025-05-31 00:25:35
1979-12-20 00:00:00,2025-05-31 00:26:04
1948-01-29 00:00:00,2025-05-31 00:26:12
1955-03-13 00:00:00,2025-05-31 00:28:00
1976-06-06 00:00:00,2025-05-31 00:29:11
1969-04-21 00:00:00,2025-05-31 00:29:27
1972-11-12 00:00:00,2025-05-31 00:29:27
1979-12-21 00:00:00,2025-05-31 00:29:57
1955-03-14 00:00:00,2025-05-31 00:30:52
1948-01-30 00:00:00,2025-05-31 00:31:35
1969-04-22 00:00:00,2025-05-31 00:32:39
1976-06-07 00:00:00,2025-05-31 00:32:43
1972-11-13 00:00:00,2025-05-31 00:33:17
1979-12-22 00:00:00,2025-05-31 00:33:54
1948-01-31 00:00:00,2025-05-31 00:34:52
1955-03-15 00:00:00,2025-05-31 00:34:52
1969-04-23 00:00:00,2025-05-31 00:35:12
1976-06-08 00:00:00,2025-05-31 00:35:38
1972-11-14 00:00:00,2025-05-31 00:37:20
1979-12-23 00:00:00,2025-05-31 00:37:53
1948-02-01 00:00:00,2025-05-31 00:38:48
1955-03-16 00:00:00,2025-05-31 00:39:18
1972-11-15 00:00:00,2025-05-31 00:40:12
1969-04-24 00:00:00,2025-05-31 00:40:45
1976-06-09 00:00:00,2025-05-31 00:41:13
1979-12-24 00:00:00,2025-05-31 00:41:20
